primary_label,secondary_labels,filename,duration,n_chunks
bkbplo,[],bkbplo/XC618313.ogg,10.893,2
bkbplo,[],bkbplo/XC623318.ogg,33.168,6
bkbplo,[],bkbplo/XC623717.ogg,7.20978125,1
bkbplo,[],bkbplo/XC623832.ogg,11.76,2
bkbplo,[],bkbplo/XC623944.ogg,3.265,0
bkbplo,[],bkbplo/XC624314.ogg,8.15021875,1
bkbplo,[],bkbplo/XC625964.ogg,4.597,0
bkbplo,[],bkbplo/XC626154.ogg,2.873,0
bkbplo,[],bkbplo/XC626155.ogg,2.481,0
bkbplo,[],bkbplo/XC626224.ogg,9.56,1
bkbplo,[],bkbplo/XC627961.ogg,30.406,6
bkbplo,[],bkbplo/XC635338.ogg,21.70775,4
bkbplo,[],bkbplo/XC635404.ogg,29.72734375,5
bkbplo,[],bkbplo/XC636753.ogg,10.579,2
bkbplo,[],bkbplo/XC636754.ogg,34.873,6
bkbplo,[],bkbplo/XC641576.ogg,7.34,1
bkbplo,[],bkbplo/XC644273.ogg,2.24653125,0
bkbplo,[],bkbplo/XC646334.ogg,7.248,1
bkbplo,[],bkbplo/XC647066.ogg,4.67590625,0
bkbplo,[],bkbplo/XC649430.ogg,24.137,4
bkbplo,[],bkbplo/XC649542.ogg,5.799,1
bkbplo,[],bkbplo/XC666630.ogg,38.9224375,7
bkbplo,[],bkbplo/XC667181.ogg,22.569,4
bkbplo,[],bkbplo/XC667182.ogg,6.687,1
bknsti,[],bknsti/XC115034.ogg,28.63021875,5
bknsti,[],bknsti/XC123242.ogg,22.04734375,4
bknsti,[],bknsti/XC127678.ogg,16.0130625,3
bknsti,[],bknsti/XC133081.ogg,22.59590625,4
bknsti,[],bknsti/XC135435.ogg,9.90040625,1
bknsti,[],bknsti/XC139715.ogg,17.00571875,3
bknsti,[],bknsti/XC142546.ogg,4.67590625,0
bknsti,[],bknsti/XC143701.ogg,57.624,11
bknsti,[],bknsti/XC143702.ogg,20.16,4
bknsti,[],bknsti/XC143705.ogg,31.776,6
bknsti,[],bknsti/XC143707.ogg,59.688,11
bknsti,[],bknsti/XC143712.ogg,88.656,17
bknsti,[],bknsti/XC143713.ogg,113.736,22
bknsti,[],bknsti/XC143720.ogg,27.048,5
bknsti,[],bknsti/XC145475.ogg,10.404,2
bknsti,[],bknsti/XC145476.ogg,7.776,1
bknsti,[],bknsti/XC145477.ogg,4.248,0
bknsti,[],bknsti/XC145752.ogg,8.448,1
bknsti,[],bknsti/XC147547.ogg,31.16409375,6
bknsti,['comgal1'],bknsti/XC149983.ogg,38.269375,7
bknsti,['lesyel'],bknsti/XC149985.ogg,24.13715625,4
bknsti,[],bknsti/XC152420.ogg,7.73225,1
bknsti,[],bknsti/XC152421.ogg,17.8155,3
bknsti,[],bknsti/XC157643.ogg,27.5069375,5
bknsti,[],bknsti/XC157644.ogg,18.33796875,3
bknsti,[],bknsti/XC173681.ogg,20.112,4
bknsti,[],bknsti/XC174261.ogg,17.1,3
bknsti,['wesmea'],bknsti/XC174956.ogg,15.9869375,3
bknsti,[],bknsti/XC174957.ogg,18.93878125,3
bknsti,[],bknsti/XC174958.ogg,79.36,15
bknsti,"['houfin', 'norcar', 'redjun', 'wesmea', 'zebdov']",bknsti/XC174961.ogg,73.7436875,14
bknsti,"['houspa', 'norcar']",bknsti/XC175552.ogg,74.9975625,14
bknsti,[],bknsti/XC177581.ogg,8.112,1
bknsti,[],bknsti/XC178759.ogg,15.8824375,3
bknsti,[],bknsti/XC180916.ogg,10.213875,2
bknsti,[],bknsti/XC181041.ogg,41.40409375,8
bknsti,[],bknsti/XC181430.ogg,6.21715625,1
bknsti,[],bknsti/XC182834.ogg,25.88734375,5
bknsti,[],bknsti/XC185608.ogg,37.041625,7
bknsti,[],bknsti/XC186380.ogg,22.2563125,4
bknsti,[],bknsti/XC187426.ogg,29.20490625,5
bknsti,[],bknsti/XC190079.ogg,32.352,6
bknsti,[],bknsti/XC197637.ogg,21.432,4
bknsti,[],bknsti/XC208161.ogg,91.4808125,18
bknsti,[],bknsti/XC210361.ogg,8.2808125,1
bknsti,['hawgoo'],bknsti/XC210362.ogg,22.5175625,4
bknsti,['hawgoo'],bknsti/XC210363.ogg,11.25878125,2
bknsti,[],bknsti/XC211355.ogg,10.8146875,2
bknsti,[],bknsti/XC211813.ogg,15.281625,3
bknsti,[],bknsti/XC211814.ogg,25.96571875,5
bknsti,[],bknsti/XC211815.ogg,54.17796875,10
bknsti,[],bknsti/XC217947.ogg,32.4963125,6
bknsti,[],bknsti/XC217959.ogg,8.472,1
bknsti,['lesyel'],bknsti/XC217961.ogg,295.824,59
bknsti,['lesyel'],bknsti/XC217965.ogg,38.376,7
bknsti,"['lesyel', 'lobdow']",bknsti/XC217967.ogg,37.416,7
bknsti,['lesyel'],bknsti/XC217969.ogg,18.888,3
bknsti,[],bknsti/XC217971.ogg,34.992,6
bknsti,[],bknsti/XC217972.ogg,77.3746875,15
bknsti,[],bknsti/XC217973.ogg,102.4,20
bknsti,"['leater1', 'lesyel']",bknsti/XC217975.ogg,16.2,3
bknsti,[],bknsti/XC238377.ogg,59.32409375,11
bknsti,[],bknsti/XC253555.ogg,38.269375,7
bknsti,[],bknsti/XC257541.ogg,20.53225,4
bknsti,[],bknsti/XC257542.ogg,20.19265625,4
bknsti,[],bknsti/XC257543.ogg,7.83675,1
bknsti,[],bknsti/XC257544.ogg,27.4024375,5
bknsti,['laugul'],bknsti/XC257545.ogg,12.0163125,2
bknsti,[],bknsti/XC257546.ogg,16.95346875,3
bknsti,[],bknsti/XC261421.ogg,6.478375,1
bknsti,['sposan'],bknsti/XC264404.ogg,36.78040625,7
bknsti,[],bknsti/XC268698.ogg,36.85878125,7
bknsti,[],bknsti/XC278957.ogg,39.5755,7
bknsti,[],bknsti/XC288171.ogg,27.5330625,5
bknsti,[],bknsti/XC292679.ogg,5.92978125,1
bknsti,[],bknsti/XC292918.ogg,17.68490625,3
bknsti,[],bknsti/XC295821.ogg,14.6285625,2
bknsti,[],bknsti/XC298134.ogg,28.296,5
bknsti,[],bknsti/XC304651.ogg,7.706125,1
bknsti,[],bknsti/XC312740.ogg,47.438,9
bknsti,[],bknsti/XC316121.ogg,179.616,35
bknsti,[],bknsti/XC316122.ogg,35.136,7
bknsti,['dunlin'],bknsti/XC316344.ogg,64.28734375,12
bknsti,[],bknsti/XC316538.ogg,70.968,14
bknsti,['pibgre'],bknsti/XC318015.ogg,33.48,6
bknsti,['lobdow'],bknsti/XC318016.ogg,140.808,28
bknsti,[],bknsti/XC318017.ogg,9.552,1
bknsti,[],bknsti/XC32203.ogg,13.81878125,2
bknsti,[],bknsti/XC32204.ogg,12.2514375,2
bknsti,[],bknsti/XC32205.ogg,20.53225,4
bknsti,['lesyel'],bknsti/XC32206.ogg,12.98284375,2
bknsti,[],bknsti/XC322304.ogg,65.67184375,13
bknsti,[],bknsti/XC322306.ogg,47.67346875,9
bknsti,[],bknsti/XC327932.ogg,21.60325,4
bknsti,[],bknsti/XC337313.ogg,33.64571875,6
bknsti,[],bknsti/XC342211.ogg,20.453,4
bknsti,[],bknsti/XC344630.ogg,24.2155,4
bknsti,[],bknsti/XC346195.ogg,3.3436875,0
bknsti,[],bknsti/XC357525.ogg,93.528,18
bknsti,[],bknsti/XC357539.ogg,27.672,5
bknsti,[],bknsti/XC357988.ogg,13.896,2
bknsti,[],bknsti/XC363048.ogg,89.472,17
bknsti,[],bknsti/XC363375.ogg,7.0008125,1
bknsti,[],bknsti/XC372698.ogg,9.37796875,1
bknsti,[],bknsti/XC373793.ogg,83.52,16
bknsti,[],bknsti/XC374129.ogg,11.57225,2
bknsti,[],bknsti/XC375069.ogg,28.8653125,5
bknsti,[],bknsti/XC375669.ogg,10.08325,2
bknsti,[],bknsti/XC380496.ogg,30.87675,6
bknsti,[],bknsti/XC383316.ogg,32.078375,6
bknsti,[],bknsti/XC383317.ogg,9.92653125,1
bknsti,[],bknsti/XC383809.ogg,47.438,9
bknsti,[],bknsti/XC384015.ogg,8.96,1
bknsti,[],bknsti/XC384212.ogg,24.05878125,4
bknsti,[],bknsti/XC385291.ogg,26.56653125,5
bknsti,[],bknsti/XC385342.ogg,16.45715625,3
bknsti,[],bknsti/XC386084.ogg,34.4555,6
bknsti,[],bknsti/XC395772.ogg,19.121625,3
bknsti,[],bknsti/XC396790.ogg,35.2391875,7
bknsti,[],bknsti/XC400731.ogg,33.096,6
bknsti,[],bknsti/XC407350.ogg,36.362,7
bknsti,[],bknsti/XC410422.ogg,49.3453125,9
bknsti,['comgal1'],bknsti/XC416421.ogg,50.6253125,10
bknsti,[],bknsti/XC418517.ogg,11.493875,2
bknsti,[],bknsti/XC421941.ogg,23.51021875,4
bknsti,[],bknsti/XC426245.ogg,23.092,4
bknsti,[],bknsti/XC435994.ogg,62.1714375,12
bknsti,[],bknsti/XC440987.ogg,9.32571875,1
bknsti,[],bknsti/XC441313.ogg,140.53878125,28
bknsti,[],bknsti/XC444205.ogg,24.672,4
bknsti,[],bknsti/XC451814.ogg,90.864,18
bknsti,[],bknsti/XC451853.ogg,8.829,1
bknsti,[],bknsti/XC471107.ogg,63.24,12
bknsti,[],bknsti/XC47241.ogg,54.5175625,10
bknsti,[],bknsti/XC475623.ogg,67.63103125,13
bknsti,[],bknsti/XC481275.ogg,78.432,15
bknsti,[],bknsti/XC487937.ogg,135.83675,27
bknsti,['lesyel'],bknsti/XC488339.ogg,13.536,2
bknsti,[],bknsti/XC490599.ogg,34.35103125,6
bknsti,[],bknsti/XC492064.ogg,37.48571875,7
bknsti,[],bknsti/XC492065.ogg,33.201625,6
bknsti,[],bknsti/XC492142.ogg,20.610625,4
bknsti,[],bknsti/XC492143.ogg,15.386125,3
bknsti,[],bknsti/XC492235.ogg,57.024,11
bknsti,[],bknsti/XC492411.ogg,20.16653125,4
bknsti,[],bknsti/XC493684.ogg,34.056,6
bknsti,[],bknsti/XC495165.ogg,40.202,8
bknsti,[],bknsti/XC496116.ogg,32.0,6
bknsti,[],bknsti/XC496117.ogg,9.79590625,1
bknsti,[],bknsti/XC496118.ogg,28.8130625,5
bknsti,[],bknsti/XC502776.ogg,18.442,3
bknsti,[],bknsti/XC503289.ogg,19.296,3
bknsti,"['commyn', 'hawcoo']",bknsti/XC503387.ogg,22.104,4
bknsti,[],bknsti/XC511162.ogg,39.83675,7
bknsti,[],bknsti/XC516223.ogg,49.656,9
bknsti,[],bknsti/XC531642.ogg,4.44,0
bknsti,[],bknsti/XC551474.ogg,24.528,4
bknsti,[],bknsti/XC562188.ogg,18.25959375,3
bknsti,[],bknsti/XC562295.ogg,68.15346875,13
bknsti,[],bknsti/XC564656.ogg,9.92653125,1
bknsti,[],bknsti/XC565568.ogg,6.792,1
bknsti,[],bknsti/XC567141.ogg,7.488,1
bknsti,[],bknsti/XC570045.ogg,6.744,1
bknsti,[],bknsti/XC570047.ogg,32.112,6
bknsti,[],bknsti/XC574033.ogg,52.68,10
bknsti,['cangoo'],bknsti/XC575068.ogg,9.40409375,1
bknsti,[],bknsti/XC582699.ogg,17.424,3
bknsti,[],bknsti/XC586463.ogg,37.248,7
bknsti,[],bknsti/XC586464.ogg,27.168,5
bknsti,[],bknsti/XC587207.ogg,15.07265625,3
bknsti,[],bknsti/XC591674.ogg,79.584,15
bknsti,[],bknsti/XC598634.ogg,17.05796875,3
bknsti,[],bknsti/XC607836.ogg,15.36,3
bknsti,[],bknsti/XC607837.ogg,7.248,1
bknsti,[],bknsti/XC607844.ogg,26.76,5
bknsti,[],bknsti/XC651769.ogg,69.982,13
bknsti,[],bknsti/XC662331.ogg,35.736,7
bknsti,[],bknsti/XC664283.ogg,22.465,4
bknsti,[],bknsti/XC99570.ogg,82.75590625,16
bkwpet,[],bkwpet/XC466074.ogg,68.112,13
bkwpet,['sooshe'],bkwpet/XC631559.ogg,281.592,56
bkwpet,['sooshe'],bkwpet/XC631561.ogg,243.828,48
blkfra,[],blkfra/XC114320.ogg,56.16325,11
blkfra,[],blkfra/XC123022.ogg,76.40815625,15
blkfra,[],blkfra/XC136060.ogg,103.584,20
blkfra,[],blkfra/XC161001.ogg,53.681625,10
blkfra,[],blkfra/XC163293.ogg,155.06284375,31
blkfra,[],blkfra/XC168154.ogg,4.989375,0
blkfra,[],blkfra/XC174893.ogg,48.45715625,9
blkfra,"['norcar', 'saffin', 'warwhe1']",blkfra/XC175524.ogg,50.6775625,10
blkfra,[],blkfra/XC179934.ogg,2.4555,0
blkfra,[],blkfra/XC246438.ogg,40.3591875,8
blkfra,[],blkfra/XC310876.ogg,26.958375,5
blkfra,[],blkfra/XC336223.ogg,66.216,13
blkfra,[],blkfra/XC336224.ogg,38.688,7
blkfra,[],blkfra/XC336225.ogg,111.072,22
blkfra,[],blkfra/XC336226.ogg,85.2,17
blkfra,[],blkfra/XC359506.ogg,3.55265625,0
blkfra,[],blkfra/XC362923.ogg,3.761625,0
blkfra,[],blkfra/XC362925.ogg,2.16815625,0
blkfra,[],blkfra/XC364603.ogg,7.056,1
blkfra,[],blkfra/XC37412.ogg,23.37959375,4
blkfra,[],blkfra/XC387647.ogg,39.053,7
blkfra,[],blkfra/XC404959.ogg,73.299,14
blkfra,['houspa'],blkfra/XC405307.ogg,72.744,14
blkfra,[],blkfra/XC405332.ogg,69.864,13
blkfra,[],blkfra/XC405333.ogg,28.704,5
blkfra,[],blkfra/XC405351.ogg,53.088,10
blkfra,['houspa'],blkfra/XC410266.ogg,36.85878125,7
blkfra,[],blkfra/XC421125.ogg,40.672,8
blkfra,[],blkfra/XC421126.ogg,38.687,7
blkfra,['blkfra'],blkfra/XC422171.ogg,517.6946875,103
blkfra,[],blkfra/XC443774.ogg,329.112,65
blkfra,[],blkfra/XC447848.ogg,26.2530625,5
blkfra,[],blkfra/XC480193.ogg,8.59428125,1
blkfra,[],blkfra/XC505695.ogg,20.9763125,4
blkfra,[],blkfra/XC507748.ogg,62.92896875,12
blkfra,[],blkfra/XC508290.ogg,68.20571875,13
blkfra,[],blkfra/XC543388.ogg,27.559,5
blkfra,[],blkfra/XC569064.ogg,77.191,15
blkfra,[],blkfra/XC627501.ogg,13.056,2
blkfra,[],blkfra/XC649198.ogg,0.03484375,0
blkfra,[],blkfra/XC654580.ogg,166.373875,33
blknod,[],blknod/XC141446.ogg,10.752,2
blknod,[],blknod/XC295393.ogg,136.986125,27
blknod,[],blknod/XC317144.ogg,11.441625,2
blknod,['refboo'],blknod/XC338671.ogg,135.94121875,27
blknod,['refboo'],blknod/XC338672.ogg,54.80490625,10
blknod,[],blknod/XC358636.ogg,4.80653125,0
blknod,[],blknod/XC431359.ogg,19.7224375,3
blknod,[],blknod/XC431360.ogg,44.1469375,8
blknod,[],blknod/XC431361.ogg,9.7436875,1
blknod,[],blknod/XC431362.ogg,27.06284375,5
blknod,[],blknod/XC539064.ogg,9.24,1
blknod,[],blknod/XC539070.ogg,14.088,2
blknod,[],blknod/XC539114.ogg,8.4,1
blknod,[],blknod/XC539126.ogg,6.096,1
bongul,[],bongul/XC114930.ogg,77.496,15
bongul,[],bongul/XC152339.ogg,16.0130625,3
bongul,[],bongul/XC158517.ogg,205.5575625,41
bongul,[],bongul/XC163060.ogg,4.704,0
bongul,[],bongul/XC163061.ogg,5.856,1
bongul,[],bongul/XC163062.ogg,6.456,1
bongul,[],bongul/XC163063.ogg,47.496,9
bongul,[],bongul/XC163064.ogg,24.216,4
bongul,[],bongul/XC163065.ogg,28.416,5
bongul,[],bongul/XC163066.ogg,17.52,3
bongul,[],bongul/XC163067.ogg,43.896,8
bongul,[],bongul/XC163068.ogg,28.44,5
bongul,[],bongul/XC166083.ogg,8.712,1
bongul,[],bongul/XC166084.ogg,6.744,1
bongul,[],bongul/XC180077.ogg,127.128,25
bongul,[],bongul/XC188788.ogg,80.856,16
bongul,[],bongul/XC193659.ogg,31.55590625,6
bongul,[],bongul/XC193660.ogg,13.84490625,2
bongul,[],bongul/XC203778.ogg,18.456,3
bongul,['belkin1'],bongul/XC206849.ogg,15.64734375,3
bongul,[],bongul/XC27545.ogg,19.9053125,3
bongul,[],bongul/XC283622.ogg,47.77796875,9
bongul,[],bongul/XC292859.ogg,33.1755,6
bongul,[],bongul/XC292860.ogg,18.4685625,3
bongul,"['buwtea', 'dunlin', 'ribgul']",bongul/XC299017.ogg,66.312,13
bongul,[],bongul/XC325321.ogg,10.161625,2
bongul,[],bongul/XC325322.ogg,46.106125,9
bongul,[],bongul/XC325510.ogg,10.1355,2
bongul,[],bongul/XC325511.ogg,14.55021875,2
bongul,[],bongul/XC345197.ogg,9.576,1
bongul,[],bongul/XC348507.ogg,47.438375,9
bongul,[],bongul/XC367429.ogg,13.21796875,2
bongul,['ribgul'],bongul/XC392814.ogg,16.608,3
bongul,[],bongul/XC441374.ogg,36.623,7
bongul,[],bongul/XC447324.ogg,2.808,0
bongul,[],bongul/XC452980.ogg,8.48978125,1
bongul,[],bongul/XC473710.ogg,17.73715625,3
bongul,[],bongul/XC476523.ogg,24.288,4
bongul,[],bongul/XC494405.ogg,74.8408125,14
bongul,[],bongul/XC511146.ogg,20.424,4
bongul,[],bongul/XC516224.ogg,66.336,13
bongul,[],bongul/XC516225.ogg,39.432,7
bongul,[],bongul/XC516226.ogg,39.28815625,7
bongul,[],bongul/XC516227.ogg,98.712,19
bongul,[],bongul/XC516228.ogg,42.264,8
bongul,[],bongul/XC516229.ogg,36.456,7
bongul,[],bongul/XC516230.ogg,8.448,1
bongul,[],bongul/XC516231.ogg,25.86121875,5
bongul,['bknsti'],bongul/XC516232.ogg,93.5445,18
bongul,[],bongul/XC523643.ogg,48.12,9
bongul,[],bongul/XC525245.ogg,19.224,3
bongul,[],bongul/XC525246.ogg,116.088,23
bongul,[],bongul/XC525247.ogg,42.72,8
bongul,[],bongul/XC525248.ogg,72.384,14
bongul,[],bongul/XC525249.ogg,35.448,7
bongul,[],bongul/XC56898.ogg,29.02203125,5
brant,[],brant/XC112697.ogg,93.466125,18
brant,[],brant/XC127691.ogg,38.736,7
brant,[],brant/XC143518.ogg,50.050625,10
brant,[],brant/XC149188.ogg,23.6669375,4
brant,['cangoo'],brant/XC149189.ogg,28.21225,5
brant,[],brant/XC149310.ogg,18.816,3
brant,[],brant/XC149312.ogg,14.832,2
brant,['eurwig'],brant/XC149389.ogg,68.02284375,13
brant,[],brant/XC161414.ogg,25.18203125,5
brant,[],brant/XC161421.ogg,55.7975625,11
brant,[],brant/XC163335.ogg,8.928,1
brant,[],brant/XC163339.ogg,18.984,3
brant,[],brant/XC163340.ogg,5.76,1
brant,[],brant/XC163342.ogg,14.952,2
brant,[],brant/XC163344.ogg,14.448,2
brant,[],brant/XC163349.ogg,3.192,0
brant,[],brant/XC163352.ogg,8.688,1
brant,[],brant/XC164608.ogg,30.90284375,6
brant,[],brant/XC167726.ogg,70.87021875,14
brant,[],brant/XC181189.ogg,20.952,4
brant,[],brant/XC202722.ogg,28.63021875,5
brant,"['leater1', 'moudov']",brant/XC241875.ogg,52.53225,10
brant,['leater1'],brant/XC241876.ogg,19.121625,3
brant,[],brant/XC294370.ogg,2.16,0
brant,[],brant/XC294371.ogg,11.4,2
brant,[],brant/XC295121.ogg,34.95184375,6
brant,[],brant/XC295511.ogg,14.8114375,2
brant,[],brant/XC295512.ogg,5.7208125,1
brant,[],brant/XC299241.ogg,143.736,28
brant,[],brant/XC305660.ogg,6.048,1
brant,[],brant/XC309311.ogg,31.584,6
brant,['rudtur'],brant/XC337579.ogg,30.38040625,6
brant,[],brant/XC339847.ogg,30.171,6
brant,[],brant/XC348495.ogg,31.68,6
brant,['bkbplo'],brant/XC349592.ogg,76.721625,15
brant,[],brant/XC352831.ogg,89.88734375,17
brant,[],brant/XC353619.ogg,21.6,4
brant,[],brant/XC358369.ogg,12.0163125,2
brant,[],brant/XC373411.ogg,32.712,6
brant,[],brant/XC37495.ogg,38.08653125,7
brant,['gwfgoo'],brant/XC382144.ogg,10.296,2
brant,[],brant/XC395838.ogg,35.328,7
brant,[],brant/XC397449.ogg,91.79428125,18
brant,[],brant/XC397450.ogg,13.16571875,2
brant,[],brant/XC397451.ogg,131.3175625,26
brant,[],brant/XC402991.ogg,145.86775,29
brant,[],brant/XC408264.ogg,59.637,11
brant,[],brant/XC408265.ogg,24.346,4
brant,[],brant/XC420152.ogg,16.416,3
brant,[],brant/XC428390.ogg,10.824,2
brant,[],brant/XC437686.ogg,11.376,2
brant,[],brant/XC437687.ogg,7.2,1
brant,[],brant/XC437751.ogg,12.636,2
brant,[],brant/XC437760.ogg,28.404,5
brant,[],brant/XC439019.ogg,3.5,0
brant,[],brant/XC440582.ogg,67.57878125,13
brant,[],brant/XC441013.ogg,1.68,0
brant,[],brant/XC441695.ogg,40.96,8
brant,[],brant/XC452788.ogg,37.198375,7
brant,[],brant/XC452789.ogg,36.5714375,7
brant,[],brant/XC453499.ogg,20.808,4
brant,[],brant/XC466463.ogg,20.349375,4
brant,[],brant/XC500404.ogg,32.391,6
brant,[],brant/XC500761.ogg,22.80490625,4
brant,[],brant/XC500762.ogg,9.11675,1
brant,[],brant/XC501429.ogg,12.48,2
brant,[],brant/XC504152.ogg,14.09490625,2
brant,[],brant/XC506388.ogg,46.128,9
brant,[],brant/XC508454.ogg,7.824,1
brant,[],brant/XC511686.ogg,56.664,11
brant,[],brant/XC519620.ogg,19.774,3
brant,[],brant/XC522309.ogg,49.737,9
brant,[],brant/XC522921.ogg,3.432,0
brant,[],brant/XC523268.ogg,8.592,1
brant,[],brant/XC526220.ogg,86.76,17
brant,[],brant/XC526221.ogg,111.288,22
brant,[],brant/XC526222.ogg,2.784,0
brant,[],brant/XC526223.ogg,22.128,4
brant,[],brant/XC526224.ogg,39.48,7
brant,[],brant/XC526264.ogg,39.888,7
brant,[],brant/XC530113.ogg,18.15509375,3
brant,[],brant/XC531381.ogg,8.088,1
brant,[],brant/XC540354.ogg,7.993,1
brant,[],brant/XC540678.ogg,52.192,10
brant,[],brant/XC540716.ogg,11.964,2
brant,[],brant/XC540936.ogg,27.24,5
brant,[],brant/XC540957.ogg,67.735,13
brant,[],brant/XC541303.ogg,67.395,13
brant,[],brant/XC541304.ogg,53.002,10
brant,[],brant/XC541405.ogg,21.995,4
brant,[],brant/XC542364.ogg,7.601625,1
brant,[],brant/XC542916.ogg,81.554,16
brant,[],brant/XC552893.ogg,16.561625,3
brant,[],brant/XC552894.ogg,15.8563125,3
brant,[],brant/XC588758.ogg,24.71184375,4
brant,[],brant/XC590288.ogg,16.770625,3
brant,[],brant/XC590289.ogg,19.330625,3
brant,[],brant/XC590499.ogg,22.4653125,4
brant,[],brant/XC591597.ogg,25.6,5
brant,[],brant/XC591598.ogg,29.28325,5
brant,[],brant/XC591599.ogg,28.39509375,5
brant,[],brant/XC594893.ogg,8.48978125,1
brant,[],brant/XC597408.ogg,36.571,7
brant,[],brant/XC598566.ogg,28.9175625,5
brant,[],brant/XC598958.ogg,34.632,6
brant,[],brant/XC598961.ogg,27.288,5
brant,[],brant/XC600218.ogg,14.968,2
brant,[],brant/XC600474.ogg,18.416,3
brant,[],brant/XC601065.ogg,36.858,7
brant,[],brant/XC601524.ogg,18.80815625,3
brant,[],brant/XC604122.ogg,28.8653125,5
brant,[],brant/XC604124.ogg,13.3746875,2
brant,[],brant/XC604125.ogg,36.28409375,7
brant,[],brant/XC610562.ogg,28.342,5
brant,"['eurwig', 'gnwtea']",brant/XC611630.ogg,89.312,17
brant,[],brant/XC613307.ogg,54.0,10
brant,[],brant/XC614171.ogg,32.36571875,6
brant,[],brant/XC614172.ogg,43.99021875,8
brant,[],brant/XC615010.ogg,26.376,5
brant,[],brant/XC615148.ogg,19.278,3
brant,[],brant/XC615149.ogg,23.275,4
brant,[],brant/XC615587.ogg,20.544,4
brant,[],brant/XC615588.ogg,11.808,2
brant,[],brant/XC617355.ogg,24.216,4
brant,[],brant/XC619269.ogg,6.048,1
brant,[],brant/XC620567.ogg,23.09225,4
brant,[],brant/XC621376.ogg,33.306,6
brant,[],brant/XC623833.ogg,51.984,10
brant,[],brant/XC624932.ogg,87.672,17
brant,"['bkbplo', 'dunlin']",brant/XC627430.ogg,143.647,28
brant,['skylar'],brant/XC627472.ogg,174.624,34
brant,[],brant/XC629712.ogg,41.116,8
brant,[],brant/XC631976.ogg,19.104,3
brant,['glwgul'],brant/XC631977.ogg,23.736,4
brant,[],brant/XC635604.ogg,17.423,3
brnboo,[],brnboo/XC135428.ogg,6.478375,1
brnboo,[],brnboo/XC164033.ogg,17.1624375,3
brnboo,[],brnboo/XC194142.ogg,37.08,7
brnboo,[],brnboo/XC333003.ogg,10.03103125,2
brnboo,[],brnboo/XC335791.ogg,31.973875,6
brnboo,[],brnboo/XC335792.ogg,27.6114375,5
brnboo,[],brnboo/XC335793.ogg,14.6024375,2
brnboo,[],brnboo/XC335794.ogg,44.1469375,8
brnboo,[],brnboo/XC335795.ogg,65.1755,13
brnboo,[],brnboo/XC335796.ogg,76.64325,15
brnboo,[],brnboo/XC335797.ogg,127.16409375,25
brnboo,[],brnboo/XC395000.ogg,2.11590625,0
brnboo,[],brnboo/XC395001.ogg,2.08978125,0
brnnod,[],brnnod/XC110548.ogg,10.08325,2
brnnod,[],brnnod/XC110549.ogg,15.15103125,3
brnnod,[],brnnod/XC111973.ogg,17.998375,3
brnnod,[],brnnod/XC111974.ogg,8.96,1
brnnod,[],brnnod/XC111975.ogg,16.22203125,3
brnnod,[],brnnod/XC111976.ogg,18.18121875,3
brnnod,[],brnnod/XC111977.ogg,4.4408125,0
brnnod,[],brnnod/XC148420.ogg,10.08325,2
brnnod,[],brnnod/XC148686.ogg,9.40409375,1
brnnod,[],brnnod/XC180823.ogg,10.416,2
brnnod,[],brnnod/XC180824.ogg,7.992,1
brnnod,['sooter1'],brnnod/XC314683.ogg,9.192,1
brnnod,['sooter1'],brnnod/XC315233.ogg,5.256,1
brnnod,['sooter1'],brnnod/XC315317.ogg,6.456,1
brnnod,[],brnnod/XC315318.ogg,6.0,1
brnnod,[],brnnod/XC358645.ogg,13.9755,2
brnnod,[],brnnod/XC619371.ogg,12.36,2
brnnod,[],brnnod/XC619372.ogg,12.36,2
brnnod,[],brnnod/XC75437.ogg,20.27103125,4
brnnod,[],brnnod/XC75438.ogg,39.5755,7
brnowl,[],brnowl/XC112875.ogg,41.32571875,8
brnowl,[],brnowl/XC115605.ogg,16.92734375,3
brnowl,[],brnowl/XC120974.ogg,44.56490625,8
brnowl,[],brnowl/XC121413.ogg,29.9363125,5
brnowl,[],brnowl/XC138038.ogg,41.4824375,8
brnowl,[],brnowl/XC138041.ogg,75.33715625,15
brnowl,[],brnowl/XC138613.ogg,17.893875,3
brnowl,[],brnowl/XC138614.ogg,6.321625,1
brnowl,[],brnowl/XC138615.ogg,16.561625,3
brnowl,[],brnowl/XC138676.ogg,47.438375,9
brnowl,[],brnowl/XC143443.ogg,481.51509375,96
brnowl,[],brnowl/XC143444.ogg,689.44978125,137
brnowl,[],brnowl/XC143445.ogg,703.2163125,140
brnowl,[],brnowl/XC143446.ogg,2012.21225,402
brnowl,[],brnowl/XC145819.ogg,14.02775,2
brnowl,[],brnowl/XC149264.ogg,70.84409375,14
brnowl,[],brnowl/XC149279.ogg,8.76,1
brnowl,[],brnowl/XC149281.ogg,5.448,1
brnowl,[],brnowl/XC152588.ogg,54.961625,10
brnowl,[],brnowl/XC154980.ogg,125.62284375,25
brnowl,[],brnowl/XC154981.ogg,21.55103125,4
brnowl,[],brnowl/XC154983.ogg,24.9208125,4
brnowl,[],brnowl/XC154984.ogg,10.24,2
brnowl,[],brnowl/XC166040.ogg,35.0824375,7
brnowl,[],brnowl/XC168354.ogg,11.546125,2
brnowl,[],brnowl/XC180966.ogg,271.229375,54
